Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10841635,"New York, P.A. Struck, 1947.",686.209044 R367,3,1,  -  -    ,,Grafika; modern design for advertising and printing.,X
i10841817,"New York, Atherton Press 1962.",153.35 G885,10,,  -  -    ,,"Contemporary approaches to creative thinking; a symposium held at the University of Colorado. Edited by Howard E. Gruber, Glenn Terrell [and] Michael Wertheimer.",
i10841908,"New York, Philosophical Library [1948, c1948]",170 B386E,6,,  -  -    ,,The ethics of ambiguity; tr. from the French by Bernard Frechtman.,X
i10841957,"New York, Ronald Press Co. [1961]",155 V769,0,,  -  -    ,,Human psychological development [by] Elizabeth Lee Vincent [and] Phyllis C. Martin. Illustrated by William A. Osburn.,
i10842809,"London, English Universities Press [1965]",611 L656,27,,  -  -    ,,Anatomy.,
i10842822,"New York, A.M. Kelley, 1967.",331.89 A764,0,,  -  -    ,,"The General Strike, May 1926; its origin & history, prepared by R. Page Arnot.",
i10842937,"San Francisco : Jossey-Bass Publishers, 1976.",378.194 M651,0,,  -  -    ,875892981,"The future of student affairs : [a guide to student development for tomorrow's higher education] / Theodore K. Miller, Judith S. Prince.",X
i10843991,"New York : Praeger, c1967.",372.973 M822,2,,  -  -    ,,Realities of the urban classroom : observations in elementary schools / G. Alexander Moore.,
i10844004,"New York : Praeger, c1967.",372.973 M822,6,,  -  -    ,,Realities of the urban classroom : observations in elementary schools / G. Alexander Moore.,
i10844272,"Washington : Energy Research and Development Administration, Division of Solar Energy : for sale by the Supt. of Docs., U.S. Govt. Print. Off., 1976.",697.78 S995,10,,  -  -    ,pbk. : $2.35 (v.1) : $1.25 (v.2) : $1.90 (v.3),"Project data summaries : National Program for Solar Heating and Cooling of Buildings / prepared by Systems Consultants, Inc.",ONLY PRATT
i10844284,"Washington : Energy Research and Development Administration, Division of Solar Energy : for sale by the Supt. of Docs., U.S. Govt. Print. Off., 1976.",697.78 S995,5,,  -  -    ,pbk. : $2.35 (v.1) : $1.25 (v.2) : $1.90 (v.3),"Project data summaries : National Program for Solar Heating and Cooling of Buildings / prepared by Systems Consultants, Inc.",ONLY PRATT
i10844685,"New York : Funk & Wagnalls, c1972.",001.6403 S347,5,,  -  -    ,$6.95,"Computer glossary for students and teachers / by Larry C. Schmalz, Charles J. Sippl.",
i10845069,"Aurora, Ill. : Social Science and Sociological Resources, c1977.",305.8 A512,1,,  -  -    ,,"American ethnic revival : group pluralism entering America's third century / Jack Kinton, editor.",X
i10845252,"New York : Simon and Schuster, 1970, c1969.",382.453583 T371,0,,  -  -    ,,The war business : the international trade in armaments / by George Thayer.,
i10845410,"Washington, U.S. Govt. Print. Off., 1950.",548.83 U58,0,,  -  -    ,,Tables for conversion of X-ray diffraction angles to interplanar spacing.,
i10845422,"Stroudsburg, Pa. : Dowden, Hutchinson & Ross, c1976.",574.191 B225,0,,  -  -    ,879331453,Biological effects of microwaves / Stanislaw Baranski and Przemyslaw Czerski.,ONLY PRATT
i10845483,"San Francisco : Boyd & Fraser Pub. Co., 1977.",333.72 P512,1,,  -  -    ,878350551,American environmental history : the exploitation and conservation of natural resources / Joseph M. Petulla.,X
i10845501,"[New York, Random House, 1962-66]",109 H673,3,,  -  -    ,,"A History of philosophy. Etienne Gilson, general editor.",
i10845720,"New York, Basic Books [1972]",539 T243,1,,  -  -    ,0465050662 $7.50,The new physics [by] John G. Taylor.,X
i10845926,"London, Macmillan and co., limited, 1913.",195 C937,1,,  -  -    ,,"Philosophy of the practical: economic and ethic; tr. from the Italian of Benedetto Croce, by Douglas Anislie.",
i10845987,"Philadelphia : Lippincott, c1977.",365.45 K83,8,,  -  -    ,397011407,To be preserved forever / Lev Kopelev ; translated and edited by Anthony Austin ; published and translated under the auspices of Ardis.,X
i10846219,"New York : Random House, c1977.",070.5 C414,0,,  -  -    ,0394478770;9780394478777,At Random : the reminiscences of Bennett Cerf.,X
i10846323,"New York : McGraw-Hill, [1972]",691 W338C2,19,1,  -  -    ,70684715,Construction materials and processes / by Donald A. Watson.,
i1084644x,"Cambridge, Mass. : Ballinger Pub. Co., c1978.",346.043 A512,4,,  -  -    ,884107515,"Housing for all under law : New directions in housing, land use, and planning law : a report of the American Bar Association, Advisory Commission on Housing and Urban Growth / edited by Richard P. Fishman.",X
i10846487,"Urbana, Ill. : National Council of Teachers of English, c1976.",407 R434,2,,  -  -    ,0814106862 : $4.95,"Responses to sexism / Ouida H. Clapp, chair ; Lallie Coy, Nan Harty, Ruth Lysne, guest editors.",X
i10846529,"New York : Wiley, c1977.",681.76 R224,1,,  -  -    ,0471018910 (v. 1),Chemical reactor design for process plants / Howard F. Rase ; original ill. by James R. Holmes.,X
i10846530,"New York : Wiley, c1977.",681.76 R224,1,,  -  -    ,0471018910 (v. 1),Chemical reactor design for process plants / Howard F. Rase ; original ill. by James R. Holmes.,X
i10846852,"Washington : Bureau of Educational and Cultural Affairs, U.S. Dept. of State : for sale by the Supt. of Docs., U.S. Govt. Print. Off., 1976 [i.e. 1977]",327.73 E77,1,,  -  -    ,$6.20,"Inter-American beginnings of U.S. cultural diplomacy, 1936-1948 / by J. Manuel Espinosa.",
i10847017,"New York : Harcourt, Brace, c1957.",300 R825F,0,,  -  -    ,,"The fabric of society : an introduction to the social sciences / Ralph Ross, Ernest van den Haag ; under the general editorship of Earl Latham and Robert K. Merton.",X
i10847145,"New York : Harcourt Brace Jovanovich, c1977.",613.94 S883H,2,,  -  -    ,151712883,Passionate crusader : the life of Marie Stopes / Ruth Hall.,X
i10847303,"New York : Simon and Schuster, c1977.",320.973 C323,1,,  -  -    ,671228153,A government as good as its people / by Jimmy Carter.,X
i10848241,"Boston : Little, Brown, c1977.",301.24 P119,4,,  -  -    ,316687502,The people shapers / Vance Packard.,X
i10848393,"New York : Praeger, 1977.",309.2973 L665C3,96,,  -  -    ,0275236900 : $20.00. 0275857409 student ed. : $6.95,Community and regional planning : issues in public policy / Melvin R. Levin.,X
i10848587,"New York, Pitman Pub. Corp. [1957]",150.13 U83L,3,,  -  -    ,,Leadership in the twentieth century.,X
i10848605,New York [1954],093 K91C,2,,  -  -    ,,"The cradle of printing, from Mainz and Bamberg to Westminster and St. Albans; one hundred incunabula and manuscripts important for the development of early printing.",X
i10848691,"New Haven, Yale university press; London, H. Milford, Oxford university press, 1927.",301 S956S,1,,  -  -    ,,"The science of society, by William Graham Sumner ... and Albert Galloway Keller.",
i10848708,"New Haven, Yale university press; London, H. Milford, Oxford university press, 1927.",301 S956S,0,,  -  -    ,,"The science of society, by William Graham Sumner ... and Albert Galloway Keller.",
i10848733,"New Haven, Yale university press; London, H. Milford, Oxford university press, 1927.",301 S956S,0,,  -  -    ,,"The science of society, by William Graham Sumner ... and Albert Galloway Keller.",
i10848885,"New York : Oxford University Press, 1978.",301.412 B493,1,,  -  -    ,0195022807 : $14.95,"The remembered gate : origins of American feminism : the woman and the city, 1800-1860 / Barbara J. Berg.",X
i10848964,"Park Ridge, N.J. : Noyes Data Corp., 1977.",665.7 D431,6,,  -  -    ,0815506562 : $32.00,Energy from bioconversion of waste materials / Dorothy J. De Renzo.,X
i10849002,"New York : Simon and Schuster, c1977.",330.9172 H299,5,,  -  -    ,671225294,The vast majority : a journey to the world's poor / Michael Harrington.,X
i10849014,"New York : Wiley, c1977.",658.4032 E48,4,,  -  -    ,471238619,Activity networks : project planning and control by network models / Salah E. Elmaghraby.,X
i10849087,"London : Routledge & Paul ; New York : Humanities, 1966.",179.9 E95,3,,  -  -    ,,The definition of good / Alfred Ewing.,
i10849555,"New York, Prentice-Hall, 1951.",519.5 M689E,3,,  -  -    ,,Elements of statistics.,
i10849725,"New York : Academic Press, 1977.",662.6 F953,8,,  -  -    ,120564505,"Fuels from waste / edited by Larry L. Anderson, David A. Tillman.",X
i10849841,"Englewood Cliffs, N.J. : Prentice-Hall, c1977.",174.4 E84,0,,  -  -    ,0132905442. 0132905361 pbk.,The Ethics of corporate conduct.,X
i10849853,"New York : McGraw-Hill, c1978.",574.192 C973,5,,  -  -    ,70149275,Biochemistry : mechanisms of metabolism / Earlene Brown Cunningham.,X
i10849956,"Stroudsburg, Pa. : Dowden, Hutchinson & Ross, c1977.",309.2 P712,7,,  -  -    ,879332808,Planning development projects / edited by Dennis A. Rondinelli.,
i10850429,"Detroit, Singing Tree Press, 1968.",016.769 B572HU,0,,  -  -    ,,"The Bewick collector; a descriptive catalogue of the works of Thomas and John Bewick. London, L. Reeve, 1866.",ONLY PRATT
i10850818,"New York : Harcourt Brace Jovanovich, c1977.",370.15 C937E3,6,,  -  -    ,155208837,Educational psychology / Lee J. Cronbach ; under the general editorship of Ernest R. Hilgard.,
i10851215,"Corvallis, Or. : Oregon State University Press, 1965.",378.082 J79,0,,  -  -    ,,"Higher education for all? : proceedings of the Twenty-seventh Annual Pacific Northwest Conference on Higher Education, at the University of Oregon, Eugene, Oregon, April 1-3, 1965 / edited by William C. Jones.",
i10851227,"Cambridge, Mass., Harvard University Press, 1945.",340.1 K29G,2,,  -  -    ,,General theory of law and state. Translated by Anders Wedberg.,
i10851392,"New York, Harcourt, Brace and company [c1937]",572 B296,10,,  -  -    ,,Race; a study in modern superstition [by] Jacques Barzun.,
i10851422,"New York : Henry Holt, 1882.",192 B162,0,,  -  -    ,,John Stuart Mill : a criticism with personal recollections / by Alexander Bain.,
i10851501,[New York] Pantheon Books [1954]-,108 E65M,1,,  -  -    ,,Eranos Jahrbuch.;Papers from the Eranos yearbooks.,
i10851641,"New York, Macmillan Co., 1948.",351 W585I,0,,  -  -    ,,Introduction to the study of public administration.,
i10851665,"London, Allen & Unwin [1962]",364.17 C886,1,,  -  -    ,,The banned books of England and other countries; a study of the conception of literary obscenity.,
i10852645,"London, Trubner & Co., 1884.",420.5 W953,,,  -  -    ,,Anglo-Saxon and Old English vocabularies by Thomas Wright ...,
i10852657,"London, Trubner & Co., 1884.",420.5 W953,,,  -  -    ,,Anglo-Saxon and Old English vocabularies by Thomas Wright ...,
i10852736,"New York, Dodd, Mead & company, 1933.",363 F495,0,,  -  -    ,,"Tammany at bay, by James E. Finegan. Facts, reminders and suggestions for fighters against waste, inefficiency and corruption in American cities.",
i10853042,"New York, Harper [1954]",351.74 O98I,1,,  -  -    ,,I protest.,
i1085311x,"London, K. Paul, Trench, Trubner & co., ltd.; New York, A. A. Knopf, 1929.",573.3 R394L,9,,  -  -    ,,"Life and work in prehistoric times, by G. Renard ... with 25 illustrations.",
i10853145,"St. Louis, The C. V. Mosby Company, 1946.",612 Z85T9,3,,  -  -    ,,"Textbook of physiology, by William D. Zoethout ... and W. W. Tuttle ...",
i10853248,"[Madison, 1963?]",338.9775 W811,0,,  -  -    ,,"A plan for Wisconsin, stage 1: An analysis of future prospects and needs.",ONLY PRATT
i10853340,[Budapest] Officina [1938],391 P181H,10,2,  -  -    ,,Hungarian folk costumes; text: Gertrud de Palotay; designs: George Konecsni.,
i10853558,"Washington, The Smithsonian Institution, 1909.",516.2 S664S,2,,  -  -    ,,"Smithsonian mathematical tables. Hyperbolic functions, prepared by George F. Becker and C. E. Van Orstrand.",
i1085373x,"Edinburgh, [etc.] Oliver and Boyd, 1953.",516 M132A2,1,,  -  -    ,,Analytical geometry of three dimensions. by William H. McCrea ... With 12 figures.,
i10853819,"New York : McGraw-Hill, c1978.",001.6424 L767,24,,  -  -    ,007037984X,Schaum's outline of theory and problems of programming with Fortran / by Seymour Lipschutz and Arthur Poe.,ONLY PRATT
i10853868,"Jamaica, N.Y. : Spectrum Publications ; New York : distributed solely by the Halsted Press Division of Wiley, c1977.",616.8914 C454,1,,  -  -    ,893350265,Changing approaches to the psychotherapies / edited by Henry Grayson and Clemens Loew.,X
i10854241,"New York : Wiley, c1977.",616.994 N976,7,,  -  -    ,471033944,Nutrition and cancer / edited by Myron Winick.,
i10854307,"New York : Wiley, c1977.",697.78 B397,9,,  -  -    ,471034061,"Solar heating design, by the f-chart method / William A. Beckman, Sanford A. Klein, John A. Duffie.",X
i1085437x,"New York : Simon and Schuster, c1977.",299.7 C346SE,22,,  -  -    ,671229427,The second ring of power / by Carlos Castaneda.,
i10854460,"New York : Dodd, Mead, c1977.",697.78 C345,26,,  -  -    ,396074936,The complete solar house / Bruce Cassiday.,X
i10854484,"New York : Basic Books, c1977.",330 L742,2,1,  -  -    ,465059570,Politics and markets : the world's political economic systems / Charles E. Lindblom.,X
i10854502,"New York : Basic Books, c1977.",301.427 F812,2,,  -  -    ,465021328,Every child's birthright : in defense of mothering / Selma Fraiberg.,X
i10854721,"Reading, Mass. : Addison-Wesley Pub. Co., Advanced Book Program, 1977.",519.4 M141,7,,  -  -    ,201135027,The theory of information and coding : a mathematical framework for communication / Robert J. McEliece ; with a foreword by Mark Kac.,X
i10854800,"Chichester ; New York : Wiley, c1978.",541.224 M984W,2,,  -  -    ,0471995770. 0471995789 pbk.,"The chemical bond / John N. Murrell, Sydney F. A. Kettle, John M. Tedder.",X
i10854915,"Homewood, Ill. : R. D. Irwin, 1977.",658.83 B789M4,4,,  -  -    ,256018383,"Marketing research : text and cases / Harper W. Boyd, Jr., Ralph Westfall, Stanley F. Stasch.",
i10855038,"New York : Hawthorn Books, c1977.",646.7 H676,12,1,  -  -    ,0801546702 : $14.95,Looking good : a guide for men / Charles Hix ; photos. by Bruce Weber ; drawings by Kas Sable.,ONLY PRATT
i10856602,"Reading, Mass. : Addison-Wesley, 1965, C1950",531 G624,0,,  -  -    ,,Classical mechanics.,
i10856687,"New York, Harper [1959]",221.6 G687,3,1,  -  -    ,,A light to the nations; an introduction to the Old Testament.,
i10856754,"Garden City, N.Y., Doubleday 1962.",301 W375M,3,,  -  -    ,,Max Weber; an intellectual portrait.,
i10856808,"New York : Macmillan Co., 1964.",548.8 V131,0,,  -  -    ,,Structure analysis by electron diffraction / B.K. Vainshtein. Translated and edited by E. Feigl and J.A. Spink.,
i10856857,"New York, H. Holt and Company, 1921.",170 H683R,6,,  -  -    ,,The rational good.,
i10856961,"Westport, Conn. : Greenwood Press, 1977.",335.0973 F673,3,,  -  -    ,0837195454 : $22.95,American socialism and Black Americans : from the age of Jackson to World War II / Philip S. Foner.,X
i10857424,"Oxford [Eng.] B. Blackwell, 1965.",110 W811,4,,  -  -    ,,Paradox and discovery.,
i10857503,"New York : Harper & Row, Publisers, [1977]",301.451 W952A,6,,  -  -    ,,American hunger / Richard Wright ; afterword by Michel Fabre.,
i10857679,"London, Odhams Books [1964,c1963]",301.36 B854,1,,  -  -    ,,Victorian cities.,
i1085793x,"Chicago : University of Chicago Press, 1978.",378.73 G761,3,,  -  -    ,226306054,The perpetual dream : reform and experiment in the American college / Gerald Grant and David Riesman.,X
i10857941,"New York : Van Nostrand Reinhold Co., c1978.",696 H236,4,2,  -  -    ,442270127,Handbook of energy conservation for mechanical systems in buildings / compiled and edited by Robert W. Roose.,X
i10857977,"New York : Wiley, c1978.",371.4 R429,2,,  -  -    ,471023396,"Research methods for counselors : practical approaches in field settings / Leo Goldman, editor.",X
