Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10499556,"Boston, Houghton Mifflin 1950.",329 A261P,1,,  -  -    ,,The price of union.,
i1049957x,"New York, Harper & Row [1962]",378.32 F748,0,,  -  -    ,,"Adventure in giving; the story of the General Education Board, a foundation estalished by John D. Rockefeller.",X
i10499593,"Englewood Cliffs, N.J., Prentice-Hall [1962]",372 H249,3,,  -  -    ,,The Amidon Elementary School; a successful demonstration in basic education.,
i10499696,"[Albany, N. Y., 1964]",330.15 R916,2,,  -  -    ,,Make capitalism work!,X
i10499714,"Boston, Little, Brown [1954]",391 H391I,3,,  -  -    ,,It's still spinach.,X
i10499805,"Baltimore, Penguin Books [1961]",686.209 S819F,4,,  -  -    ,,"Five hundred years of printing, by S. H. Steinberg, with a foreword by Beatrice Warde.",
i10499842,"New York, Random House [1956]",330.15 S894C,3,,  -  -    ,,Contemporary capitalism.,
i10499982,"Cambridge, Mass., Harvard University Press, 1935.",378.74 M861F,4,,  -  -    ,,"The founding of Harvard college, by Samuel Eliot Morison ...",
i10500030,"New York, Oxford University Press, 1950.",016 H325P,0,,  -  -    ,,The popular book; a history of America's literary taste.,
i10500157,"New York, McGraw-Hill, 1956.",339.3 R932,1,,  -  -    ,,National income accounts and income analysis [by] Richard Ruggles [and] Nancy D. Ruggles.,
i10500418,"New York, Humanities Press [1968]",371.97 B786,1,,  -  -    ,,The education of coloured immigrants.,ONLY PRATT
i10500431,"Boston, New York [etc.] Houghton Mifflin Company [c1931-37]",136.76 S318,1,,  -  -    ,,The psychology of exceptional children ... by Norma V. Scheidemann ...,
i10500467,"New York, W. W. Norton [1968]",301.42 L473,3,,  -  -    ,,"The mirages of marriage, by William J. Lederer & Don D. Jackson.",
i10500637,"New York, Collier Books [1973]",643 S949,2,,  -  -    ,$3.95,Do-it-yourself moving.,ONLY PRATT
i10500650,"New York, Praeger Publishers [1974]",362.88 E21,0,,  -  -    ,,Public compensation to victims of crime [by] Herbert Edelhertz [and] Gilbert Geis.,
i10500662,"New York, Academic Press [1974]",519.7 K84,32,,  -  -    ,124208509,Discrete computational structures [by] Robert R. Korfhage.,
i10500716,"New York, Holt, Rinehart and Winston [1974]",301.29479 B465,13,,  -  -    ,30880408,Abkhasians: the long-living people of the Caucasus.,X
i10500935,"Philadelphia, Lippincott [1958]",338.4 K25I,0,,  -  -    ,,The insolent chariots; illustrated by Robert Osborn.,
i10501071,"New York, Dover Publications [1967]",192 L814O,9,,  -  -    ,,"John Locke, by D. J. O'Connor.",
i10501113,"London, New York, Van Nostrand [1963]",510.1 K68,0,,  -  -    ,,Mathematical logic and the foundations of mathematics; an introductory survey.,X
i10501162,"Boston, Little, Brown [1963]",343 P362,7,1,  -  -    ,,"Masterpieces of murder; an Edmund Pearson true crime reader, edited together with an original essay on the Borden case by Gerald Gross. With an introd. by Miriam Allen deFord.",
i10501319,"Cambridge, Joint Center for Urban Studies of the Massachusetts IInstitute of Technology and Harvard University, 1962.",301.36 V542,3,,  -  -    ,,The myth and reality of our urban problems.,
i10501393,"New York, Van Nostrand Reinhold [1974, c1973]",391 L387,5,,03-01-2018 16:37:35.0,0442246986 0442246927 (pbk.),Creating body coverings [by] Jean Ray Laury [and] Joyce Aiken. Photos. by Cam Smith.,ONLY PRATT
i10501459,"Philadelphia, Lippincott, [1974]",331.11 C692,9,,  -  -    ,0397010303 $6.95,Blue-collar journal: a college president's sabbatical [by] John R. Coleman.,X
i10501538,"Philadelphia, Dorrance [1973]",326 H168,7,,  -  -    ,080591871X $7.95,"Three hundred lean years; a short history of the beginning and ending of slavery in the United States, by Violet L. Haley.",X
i10501551,"Washington, Howard University Press, 1974.",301.451 G512,3,,  -  -    ,882580035,A poetic equation: conversations between Nikki Giovanni and Margaret Walker.,
i10501769,"New York, E. P. Dutton, 1973.",155.4 P579zEV,3,2,  -  -    ,0525136606 0525473602 (pbk.) $8.95,"Jean Piaget, the man and his ideas [by] Richard I. Evans. Translated by Eleanor Duckworth.",X
i10501988,"Reading, Mass., Addison-Wesley Pub. Co. [1962]",510 S332,2,,  -  -    ,,Elements of finite mathematics.,
i10502142,"Englewood Cliffs, N.J., Prentice-Hall [1964]",511.3 L724,2,1,  -  -    ,,The axiomatic method; an introduction to mathematical logic.,X
i10502154,"Cambridge [Eng.] University Press, 1960.",512.87 W338I,4,,  -  -    ,,Integral quadratic forms.,
i1050235x,"Harmondsworth, Penguin, 1973.",658.4032 O62,3,,  -  -    ,014080921X L.1.00,Systems analysis: selected readings; edited by Stanford L. Optner.,X
i1050252x,"Lexington, Mass., Lexington Books [1974]",301.36 W292,2,,  -  -    ,0669928097 0669928178 (pbk.),"The structure of urban reform; community decision organizations in stability and change [by] Roland L. Warren, Stephen M. Rose [and] Ann F. Bergunder.",X
i10502701,"Eugene, University of Oregon Books, 1959.",398.2 P361N,5,,  -  -    ,,Nehalem Tillamook tales. Edited by Melville Jacobs. [Dictated in English by Clara Pearson] Recorded by Elizabeth Derr Jacobs.,
i10502907,"Notre Dame, Ind., University of Notre Dame Press [1961]",301 H893,0,,  -  -    ,,"The church and the liberal society, by Emmet John Hughes.",
i10503274,"New York, Knopf, 1975 [c1974]",150.1952 R628,4,,  -  -    ,394488962,Freud and his followers.,
i10503717,"New York, Crown Publishers [1951]",574.5 A569N,1,,  -  -    ,,Nature's ways; how nature takes care of its own. Illustrated by Andre Durenceau and others.,
i10503985,"[New York, Plenum Press, 1974, c1971]",632.96 A111,3,,  -  -    ,306200082,Biological control; [proceedings] Edited by C. B. Huffaker.,
i10503997,"Englewood Cliffs, N.J., Prentice-Hall [1974]",331.2 W926,10,,  -  -    ,0139653696 0139653503 (pbk.) $6.95,The worker and the job: coping with change. [Edited by Jerome M. Rosow],X
i10504151,"Oxford, New York, Pergamon Press [1966]",543 E52,24,,  -  -    ,,"Analysis of the new metals: titanium, zirconium, hafnium, niobium, tantalum, tungsten and their alloys, by W. T. Elwell and D. F. Wood.",
i10504205,"La Salle, Ill., Open Court Pub. Co., 1973.",370.1 H781,1,,  -  -    ,0875480837 $8.95,Education & the taming of power.,X
i10504230,"New York, Pantheon Books [1974]",327 S394,1,,  -  -    ,0394484819 $15.00,"The logic of world power; an inquiry into the origins, currents, and contradictions of world politics [by] Franz Schurmann.",X
i10504266,"New York, Saturday Review Press, 1973.",309.173 H321F,,,  -  -    ,0841502838 $7.95,Fragments of the century.,X
i10504357,"New York, Oxford University Press, 1974.",301.451 J82,9,,  -  -    ,0195017420 $8.95,The white man's burden; historical origins of racism in the United States [by] Winthrop D. Jordan.,X
i10504679,"New York, Dryden Press [1953]",301.8 F418R,2,,  -  -    ,,"Research methods in the behavioral sciences, edited by Leon Festinger [and] Daniel Katz. Contributing authors: Robert C. Angell [and others]",
i10504825,"New York, Ronald Press Co. [1960]",512.896 P244M,5,,  -  -    ,,Matrices [by] William Vann Parker and James Clifton Eaves.,
i10504837,"Boston, Allyn and Bacon, 1965.",512.896 S641,3,,  -  -    ,,Algebra of matrices [by] Malcolm F. Smiley.,
i10504928,"New York, Cincinnati [etc.] American Book Company [1943]",312 L257P,3,,  -  -    ,,"Population problems, a cultural interpretation.",
i10504965,"Chicago, Board of Education of the City of Chicago, 1964.",379 H388,1,,  -  -    ,,The public schools of Chicago; a survey for the Board of Education of the City of Chicago.,X
i10504989,"London, Routledge & K. Paul; Hamden, Conn., Archon Books [1965]",330.9935 F527,1,,  -  -    ,,"Primitive Polynesian economy, by Raymond Firth.",
i10505088,"Boston, Heath [1967]",517.21 M346,2,,  -  -    ,,Infinite series [by] A. I. Markushevich. Translated and adapted from the 3d. Russian ed. (1961) by Irena Zygmund.,
i10505350,[Chicago] University of Chicago Press [1956],296 W799,1,1,  -  -    ,,The ghetto. Woodcut illus. by Todros Geller.,X
i10506068,"New York, Oxford University Press, 1973.",301.636 T531,4,,  -  -    ,0195015975 $12.50,"Through different eyes; black and white perspectives on American race relations. Edited by Peter I. Rose, Stanley Rothman, and William J. Wilson.",X
i10506123,"London, Boston, Routledge & K. Paul [1973]",291.13 M971,8,,  -  -    ,0710076509 L.2.25,When the golden bough breaks; structuralism or typology?,X
i10506275,"New York, McGraw-Hill, 1952.",517.38 L529I,2,,  -  -    ,,An introduction to the theory of differential equations.,
i10506342,"New York, Interscience Publishers, 1959.",517.35 S229O2,5,,  -  -    ,,Orthogonal functions. Translated from the Italian by Ainsley H. Diamond. With a foreword by Einar Hille.,
i10506500,"New York, Hawthorn Books [1973]",233.2 M547,4,1,  -  -    ,$7.95,Whatever became of sin?,
i10506512,"New York, Macmillan, 1945.",370.4 C855E,0,,  -  -    ,,Education and the promise of America [by] George S. Counts.,
i10506524,"New York, Interscience Publishers, 1950.",517.7 C858D,3,,  -  -    ,,"Dirichlet's principle, conformal mapping, and minimal surfaces. With an appendix by M. Schiffer.",
i10506536,"San Francisco, Holden-Day, 1966.",512.8 H874,7,,  -  -    ,,Homology theory; a first course in algebraic topology.,
i10506585,"New York, Macmillan, 1935.",509 W853H,6,,  -  -    ,,"A history of science, technology and philosophy in the 16th & 17th centuries, by A. Wolf with the co-operation of F. Dannemann and A. Armitage.",
i10506640,"New York, W. A. Benjamin, 1968.",539.721 A237,0,,  -  -    ,,Current algebras and applications to particle physics [by] Stephen L. Adler [and] Roger F. Dashen.,
i10507000,"London, International African Institute, 1965.",016.709 I61,1,,  -  -    ,50/-,A bibliography of African art; compiled at the International African Institute by L.J.P. Gaskin under the direction of Guy Atkins.,
i10507012,"London, International African Institute, 1965.",016.709 I61,1,,  -  -    ,50/-,A bibliography of African art; compiled at the International African Institute by L.J.P. Gaskin under the direction of Guy Atkins.,
i10507036,"Durham, N. C., Duke university press, 1941.",502.8 P849C,2,,  -  -    ,,"Creative factors in scientific research; a social psychology of scientific knowledge, studying the interplay of psychological and cultural factors in science with emphasis upon imagination, by Austin L. Porterfield.",X
i1050705x,"Providence, R. I., American Mathematical Society, 1956.",517.6 W225I2,1,,  -  -    ,,Interpolation and approximation by rational functions in the complex domain.,
i1050719x,"Albuquerque, University of New Mexico Press [1973]",301.435 C693,14,,  -  -    ,0826303013 $7.95,The old ones of New Mexico [by] Robert Coles. Photos. by Alex Harris.,X
i1050722x,"New York, G. Braziller, 1961.",128.3 B858F,3,,  -  -    ,,"The fate of man, edited with introductions and postscript, by Crane Brinton.",
i10507243,[New York] Group Health Insurance [c1967],338.4761 A959,1,,  -  -    ,,Physician service patterns and illness rates; a research report on medical data retrieved from insurance records.,
i10507255,"New York, MR Press [1967]",355.425 D288,0,,  -  -    ,,Revolution in the revolution? Armed struggle and political struggle in Latin America. Translated from the author's French and Spanish by Bobbye Oritz.,
i10507280,"New York, Appleton-Century-Crofts [1962]",512.81 O51,0,,  -  -    ,,The real number system.,
i10507486,"New York, Meridian Books, [1959]",204 N665,4,,  -  -    ,,Essays in applied Christianity. Selected and edited by D. B. Robertson.,
i10507565,"Cambridge, Mass., Harvard University Press, 1940.",301.423 A681,0,,  -  -    ,,"Family and community in Ireland, by Conrad M. Arensberg and Solon T. Kimball.",
i10507954,"New York, Wiley [1966-",519 F318I,2,,  -  -    ,,An introduction to probability theory and its applications.,
i10507978,"Garden City, N.Y., Doubleday, 1951.",133.3 R644H,2,,  -  -    ,,Henry Gross and his dowsing rod.,
i10508004,"Greenwich, Conn. [1962]",016.75 N532,0,,  -  -    ,,"Reproductions of American paintings, selected from Fine art reproductions of old and modern masters.",X
i10508016,"New York, Praeger Publishers [1974]",344.079 B692,7,,  -  -    ,275081804,Busing: the political and judicial process [by] James Bolner [and] Robert Shanley.,
i10508077,"New York, Knopf; [distributed by Random House] 1974.",342.085 B284,3,,  -  -    ,394485572,Prophets with honor; great dissents and great dissenters in the Supreme Court.,
i10508296,"Los Angeles, Hennessey & Ingalls, 1973.",016.72 P235,0,0,  -  -    ,0912158212 $7.95,A list of architectural books available in America before the Revolution.,X
i10508351,"London, Athlone P.; New York, Humanities P., 1967",299.9 F527,1,,  -  -    ,,"The work of the gods in Tikopia, by Raymond Firth.",
i10508569,"New York, Farrar, Straus, 1969.",572 W585S2,1,,  -  -    ,,"The science of culture, a study of man and civilization.",
i10508570,"Baltimore, The Williams & Wilkins Company, 1939.",620.9 P272E,3,,  -  -    ,,"Engineers and engineering in the Renaissance, by William Barclay Parsons.",
i10508685,"San Francisco, Jossey-Bass, 1974.",378.01 H177,25,,  -  -    ,875891942,New colleges for new students [by] Laurence Hall and associates. Foreword by Frank Newman and Russell Edgerton.,
i10508727,"New York, McGraw-Hill, 1936.",380.124 A211,0,,  -  -    ,,"Analyses of business cycles, by Arthur B. Adams.",
i10508879,"New York, London, G.P. Putnam's Sons, 1911.",299 J39A,10,,  -  -    ,,"Aspects of religious belief and practice in Babylonia and Assyria, by Morris Jastrow, Jr. ... with 54 illustrations and a map, and chronological lists of the rulers of Babylonia and Assyria.",
i10508910,"New York, Harper & Row [1964, c1963]",378 P987,2,,  -  -    ,,The age of the scholar; observations on education in an troubled decade [by] Nathan M. Pusey.,
i10509379,"New York, Oxford University Press, 1974.",301 D963zN,8,,  -  -    ,0195017331 $9.95,The sociology of Emile Durkheim [by] Robert Nisbet.,X
i10509409,"New York, Wiley [1974]",309.2942 C522,6,,  -  -    ,470153504,"The evolution of British town planning; a history of town planning in the United Kingdom during the 20th century and of the Royal Town Planning Institute, 1914-74 [by] Gordon E. Cherry.",ONLY PRATT
i10509525,"Englewood Cliffs, N.J., Prentice-Hall [1974]",324.5 C548,1,,  -  -    ,0131335618 0131335537 (pbk.),"Choosing the President. [James David Barber, editor]",X
i10509586,"Englewood Cliffs, N.J., Prentice-Hall [1974]",301.63 P466,9,1,  -  -    ,136603998,Perspectives on communication in social conflict. [Edited by] Gerald R. Miller [and] Herbert W. Simons.,
i10509847,"Boston, Beacon Press [1963]",390 F527,1,,  -  -    ,,"Elements of social organization, by Raymond Firth.",
i10509859,"London, Studio Vista; New York, Reinhold Pub. Corp. [1965]",659.134 S967,13,,  -  -    ,,Signs in action.,
i10510497,"Baton Rouge, Louisiana State University Press [1957]",323.44 B531F,1,,  -  -    ,,"Freedom, virtue & the First amendment.",
